fold,family,k,context_variant,length,len_bucket,true_proto,pred_proto,proto_correct,sample_logloss,rate_sqerr
geom_r03,label_rate_only,8,strict_labelonly,2,short_1_2,6,4,0.0,1.6412228345870972,0.1111309751868248
geom_r03,label_rate_only,8,strict_labelonly,4,mid_3_4,1,6,0.0,4.153472900390625,0.21907304227352142
geom_r03,label_rate_only,8,strict_labelonly,2,short_1_2,1,6,0.0,2.4086804389953613,0.2501009404659271
geom_r03,label_rate_only,8,strict_labelonly,2,short_1_2,1,6,0.0,1.5068093538284302,0.2505582869052887
geom_r03,label_rate_only,8,strict_labelonly,2,short_1_2,5,1,0.0,2.1530158519744873,0.22777900099754333
geom_r03,label_rate_only,8,strict_labelonly,14,long_5p,5,4,0.0,2.286696672439575,0.07178040593862534
geom_r03,label_rate_only,8,strict_labelonly,11,long_5p,1,7,0.0,4.320263862609863,0.08684229105710983
geom_r03,label_rate_only,8,strict_prior,14,long_5p,4,4,1.0,1.1086525773862377e-05,0.02834019437432289
geom_r03,label_rate_only,8,strict_prior,16,long_5p,5,4,0.0,11.875158309936523,0.07469267398118973
geom_r03,label_rate_only,8,strict_prior,10,long_5p,4,5,0.0,4.858797073364258,0.19304783642292023
geom_r03,label_rate_only,8,strict_prior,3,mid_3_4,5,4,0.0,1.7167168855667114,0.11587053537368774
geom_r03,label_rate_only,8,strict_prior,6,long_5p,4,4,1.0,0.4372485280036926,0.059237897396087646
geom_r03,label_rate_only,8,strict_prior,5,long_5p,0,4,0.0,4.510194778442383,0.10912676900625229
geom_r03,label_rate_only,8,strict_prior,3,mid_3_4,0,4,0.0,3.833583354949951,0.07469756156206131
geom_r03,label_rate_only,8,strict_prior,5,long_5p,7,7,1.0,0.2735525965690613,0.09620063751935959
geom_r03,label_rate_only,8,strict_prior,5,long_5p,7,7,1.0,0.1759948879480362,0.01672682724893093
geom_r03,label_rate_only,8,strict_prior,8,long_5p,3,2,0.0,2.0964672565460205,0.05864035710692406
geom_r03,label_rate_only,8,strict_prior,5,long_5p,3,3,1.0,1.0902025699615479,0.03912503644824028
geom_r03,label_rate_only,8,strict_prior,15,long_5p,5,5,1.0,4.22009798057843e-05,0.04510078206658363
geom_r03,label_rate_only,8,strict_prior,1,short_1_2,6,0,0.0,2.010165214538574,0.23433248698711395
geom_r03,label_rate_only,8,strict_prior,2,short_1_2,6,6,1.0,0.9242066144943237,0.10276605188846588
geom_r03,label_rate_only,8,strict_prior,4,mid_3_4,1,4,0.0,2.522843599319458,0.17652389407157898
geom_r03,label_rate_only,8,strict_prior,2,short_1_2,1,6,0.0,1.9925576448440552,0.22893507778644562
geom_r03,label_rate_only,8,strict_prior,2,short_1_2,1,6,0.0,2.0717458724975586,0.24610963463783264
geom_r03,label_rate_only,8,strict_prior,2,short_1_2,5,6,0.0,2.3804879188537598,0.1880408525466919
geom_r03,label_rate_only,8,strict_prior,14,long_5p,5,4,0.0,12.15151309967041,0.11036594212055206
geom_r03,label_rate_only,8,strict_prior,11,long_5p,1,7,0.0,4.39082670211792,0.09164833277463913
geom_r03,label_rate_only,10,strict_surround,14,long_5p,0,0,1.0,0.005205027759075165,0.020423216745257378
geom_r03,label_rate_only,10,strict_surround,16,long_5p,5,1,0.0,13.815510749816895,0.011628814972937107
geom_r03,label_rate_only,10,strict_surround,10,long_5p,8,8,1.0,0.0001693511294433847,0.023378392681479454
geom_r03,label_rate_only,10,strict_surround,3,mid_3_4,5,5,1.0,0.5240767598152161,0.08071029186248779
geom_r03,label_rate_only,10,strict_surround,6,long_5p,0,0,1.0,0.11144185066223145,0.03134110942482948
geom_r03,label_rate_only,10,strict_surround,5,long_5p,7,1,0.0,2.9331531524658203,0.12948466837406158
geom_r03,label_rate_only,10,strict_surround,3,mid_3_4,7,1,0.0,4.385831832885742,0.10888771712779999
geom_r03,label_rate_only,10,strict_surround,5,long_5p,2,2,1.0,0.009683072566986084,0.08852739632129669
geom_r03,label_rate_only,10,strict_surround,5,long_5p,2,7,0.0,2.368222951889038,0.15979933738708496
geom_r03,label_rate_only,10,strict_surround,8,long_5p,1,7,0.0,2.681448221206665,0.05513659492135048
geom_r03,label_rate_only,10,strict_surround,5,long_5p,1,1,1.0,0.0002816119813360274,0.006372414529323578
geom_r03,label_rate_only,10,strict_surround,15,long_5p,0,5,0.0,6.058487892150879,0.06261199712753296
geom_r03,label_rate_only,10,strict_surround,1,short_1_2,3,3,1.0,0.03639383614063263,0.03291071206331253
geom_r03,label_rate_only,10,strict_surround,2,short_1_2,3,5,0.0,3.636232376098633,0.171059250831604
geom_r03,label_rate_only,10,strict_surround,4,mid_3_4,2,3,0.0,7.285398483276367,0.2679305970668793
geom_r03,label_rate_only,10,strict_surround,2,short_1_2,2,3,0.0,3.926717519760132,0.2560419738292694
geom_r03,label_rate_only,10,strict_surround,2,short_1_2,4,2,0.0,2.1078479290008545,0.2289612740278244
geom_r03,label_rate_only,10,strict_surround,2,short_1_2,5,4,0.0,9.32925033569336,0.3127225339412689
geom_r03,label_rate_only,10,strict_surround,14,long_5p,5,0,0.0,6.483551025390625,0.11504415422677994
geom_r03,label_rate_only,10,strict_surround,11,long_5p,2,2,1.0,0.3131345510482788,0.08168788999319077
geom_r03,label_rate_only,10,strict_labelonly,14,long_5p,0,0,1.0,0.010058032348752022,0.02027389220893383
geom_r03,label_rate_only,10,strict_labelonly,16,long_5p,5,0,0.0,8.752509117126465,0.054514069110155106
geom_r03,label_rate_only,10,strict_labelonly,10,long_5p,8,8,1.0,0.17167848348617554,0.03207242861390114
geom_r03,label_rate_only,10,strict_labelonly,3,mid_3_4,5,8,0.0,1.2822918891906738,0.10618003457784653
geom_r03,label_rate_only,10,strict_labelonly,6,long_5p,0,0,1.0,0.2152845561504364,0.02370978519320488
geom_r03,label_rate_only,10,strict_labelonly,5,long_5p,7,0,0.0,4.093664646148682,0.14015594124794006
geom_r03,label_rate_only,10,strict_labelonly,3,mid_3_4,7,2,0.0,2.430262327194214,0.06765037029981613
geom_r03,label_rate_only,10,strict_labelonly,5,long_5p,2,2,1.0,0.171504408121109,0.08515869081020355
geom_r03,label_rate_only,10,strict_labelonly,5,long_5p,2,2,1.0,0.770361065864563,0.04769648239016533
geom_r03,label_rate_only,10,strict_labelonly,8,long_5p,1,1,1.0,0.45093628764152527,0.021166976541280746
geom_r03,label_rate_only,10,strict_labelonly,5,long_5p,1,1,1.0,0.015439293347299099,0.006689283065497875
geom_r03,label_rate_only,10,strict_labelonly,15,long_5p,0,0,1.0,0.0009121881448663771,0.038476698100566864
geom_r03,label_rate_only,10,strict_labelonly,1,short_1_2,3,3,1.0,0.7956965565681458,0.11250083148479462
geom_r03,label_rate_only,10,strict_labelonly,2,short_1_2,3,8,0.0,2.0413832664489746,0.14990249276161194
geom_r03,label_rate_only,10,strict_labelonly,4,mid_3_4,2,3,0.0,2.573503017425537,0.21434283256530762
geom_r03,label_rate_only,10,strict_labelonly,2,short_1_2,2,3,0.0,2.4685909748077393,0.22793357074260712
geom_r03,label_rate_only,10,strict_labelonly,2,short_1_2,4,3,0.0,2.107823610305786,0.233093723654747
geom_r03,label_rate_only,10,strict_labelonly,2,short_1_2,5,3,0.0,4.502246856689453,0.23377308249473572
geom_r03,label_rate_only,10,strict_labelonly,14,long_5p,5,0,0.0,6.086838245391846,0.11176560074090958
geom_r03,label_rate_only,10,strict_labelonly,11,long_5p,2,2,1.0,0.5433031320571899,0.05791512876749039
geom_r03,label_rate_only,10,strict_prior,14,long_5p,0,0,1.0,0.0008475198410451412,0.020565664395689964
geom_r03,label_rate_only,10,strict_prior,16,long_5p,5,0,0.0,13.815510749816895,0.06243016943335533
geom_r03,label_rate_only,10,strict_prior,10,long_5p,8,8,1.0,0.0020784863736480474,0.023465752601623535
geom_r03,label_rate_only,10,strict_prior,3,mid_3_4,5,0,0.0,2.136075019836426,0.12365289777517319
geom_r03,label_rate_only,10,strict_prior,6,long_5p,0,0,1.0,0.8379761576652527,0.03751062974333763
geom_r03,label_rate_only,10,strict_prior,5,long_5p,7,0,0.0,3.79520845413208,0.14174875617027283
geom_r03,label_rate_only,10,strict_prior,3,mid_3_4,7,0,0.0,3.85893177986145,0.09364011138677597
geom_r03,label_rate_only,10,strict_prior,5,long_5p,2,2,1.0,0.5947696566581726,0.08742840588092804
geom_r03,label_rate_only,10,strict_prior,5,long_5p,2,2,1.0,0.35611337423324585,0.02455178089439869
geom_r03,label_rate_only,10,strict_prior,8,long_5p,1,1,1.0,0.9410921335220337,0.017008671537041664
geom_r03,label_rate_only,10,strict_prior,5,long_5p,1,1,1.0,0.46668151021003723,0.01654432900249958
geom_r03,label_rate_only,10,strict_prior,15,long_5p,0,5,0.0,10.086219787597656,0.06317299604415894
geom_r03,label_rate_only,10,strict_prior,1,short_1_2,3,7,0.0,1.8072004318237305,0.22091595828533173
geom_r03,label_rate_only,10,strict_prior,2,short_1_2,3,3,1.0,0.7589278221130371,0.10106030851602554
geom_r03,label_rate_only,10,strict_prior,4,mid_3_4,2,3,0.0,2.5893282890319824,0.17698459327220917
geom_r03,label_rate_only,10,strict_prior,2,short_1_2,2,3,0.0,2.5000641345977783,0.22803238034248352
geom_r03,label_rate_only,10,strict_prior,2,short_1_2,4,3,0.0,2.1434171199798584,0.2473670393228531
geom_r03,label_rate_only,10,strict_prior,2,short_1_2,5,3,0.0,2.9149999618530273,0.20295071601867676
geom_r03,label_rate_only,10,strict_prior,14,long_5p,5,0,0.0,3.865985631942749,0.10919181257486343
geom_r03,label_rate_only,10,strict_prior,11,long_5p,2,2,1.0,0.05128264054656029,0.07035796344280243
geom_r03,label_state,4,strict_surround,14,long_5p,0,0,1.0,7.271793037944008e-06,0.039954256266355515
geom_r03,label_state,4,strict_surround,16,long_5p,1,0,0.0,0.8854944705963135,0.07451114803552628
geom_r03,label_state,4,strict_surround,10,long_5p,0,0,1.0,1.1146130418637767e-05,0.0957152396440506
geom_r03,label_state,4,strict_surround,3,mid_3_4,0,1,0.0,2.412900447845459,0.16677092015743256
geom_r03,label_state,4,strict_surround,6,long_5p,0,0,1.0,0.582012951374054,0.027922818437218666
geom_r03,label_state,4,strict_surround,5,long_5p,2,0,0.0,3.3000285625457764,0.12945368885993958
geom_r03,label_state,4,strict_surround,3,mid_3_4,0,3,0.0,3.2500698566436768,0.11012692004442215
geom_r03,label_state,4,strict_surround,5,long_5p,0,0,1.0,2.3246082491823472e-05,0.11834849417209625
geom_r03,label_state,4,strict_surround,5,long_5p,0,0,1.0,0.11866002529859543,0.07833769172430038
geom_r03,label_state,4,strict_surround,8,long_5p,0,1,0.0,8.744976997375488,0.04033369570970535
geom_r03,label_state,4,strict_surround,5,long_5p,2,2,1.0,0.0016604134580120444,0.05791681259870529
geom_r03,label_state,4,strict_surround,15,long_5p,0,0,1.0,0.7235704064369202,0.017764868214726448
geom_r03,label_state,4,strict_surround,1,short_1_2,2,2,1.0,0.0023226868361234665,0.19751666486263275
geom_r03,label_state,4,strict_surround,2,short_1_2,2,2,1.0,0.01666581816971302,0.10062916576862335
geom_r03,label_state,4,strict_surround,4,mid_3_4,0,2,0.0,1.3879746198654175,0.27218368649482727
geom_r03,label_state,4,strict_surround,2,short_1_2,3,2,0.0,3.5903000831604004,0.36513835191726685
geom_r03,label_state,4,strict_surround,2,short_1_2,3,2,0.0,0.910652756690979,0.23494240641593933
geom_r03,label_state,4,strict_surround,2,short_1_2,2,3,0.0,1.3171892166137695,0.20525558292865753
geom_r03,label_state,4,strict_surround,14,long_5p,0,1,0.0,1.6708197593688965,0.05635839328169823
geom_r03,label_state,4,strict_surround,11,long_5p,0,3,0.0,1.048427939414978,0.066205695271492
geom_r03,label_state,4,strict_labelonly,14,long_5p,0,0,1.0,8.344653679159819e-07,0.03995437175035477
geom_r03,label_state,4,strict_labelonly,16,long_5p,1,0,0.0,10.307311058044434,0.08899859338998795
geom_r03,label_state,4,strict_labelonly,10,long_5p,0,0,1.0,0.00020172246149741113,0.0957203283905983
geom_r03,label_state,4,strict_labelonly,3,mid_3_4,0,2,0.0,0.9807825088500977,0.12879779934883118
geom_r03,label_state,4,strict_labelonly,6,long_5p,0,0,1.0,0.0746978223323822,0.04106124863028526
geom_r03,label_state,4,strict_labelonly,5,long_5p,2,0,0.0,3.30367112159729,0.1080833151936531
geom_r03,label_state,4,strict_labelonly,3,mid_3_4,0,0,1.0,0.7592450380325317,0.07771366089582443
geom_r03,label_state,4,strict_labelonly,5,long_5p,0,0,1.0,0.012458180077373981,0.11747557669878006
geom_r03,label_state,4,strict_labelonly,5,long_5p,0,0,1.0,0.02078789658844471,0.07394874095916748
geom_r03,label_state,4,strict_labelonly,8,long_5p,0,1,0.0,6.043598651885986,0.07091382145881653
geom_r03,label_state,4,strict_labelonly,5,long_5p,2,2,1.0,0.1930166333913803,0.04631831869482994
geom_r03,label_state,4,strict_labelonly,15,long_5p,0,0,1.0,0.00022384048497769982,0.0230448879301548
geom_r03,label_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.05996272340416908,0.19592222571372986
geom_r03,label_state,4,strict_labelonly,2,short_1_2,2,2,1.0,0.5617684721946716,0.11294860392808914
geom_r03,label_state,4,strict_labelonly,4,mid_3_4,0,0,1.0,0.45561015605926514,0.17105138301849365
geom_r03,label_state,4,strict_labelonly,2,short_1_2,3,2,0.0,1.9886733293533325,0.3340877592563629
geom_r03,label_state,4,strict_labelonly,2,short_1_2,3,2,0.0,1.2524887323379517,0.2518201172351837
geom_r03,label_state,4,strict_labelonly,2,short_1_2,2,0,0.0,1.8166624307632446,0.19784605503082275
geom_r03,label_state,4,strict_labelonly,14,long_5p,0,0,1.0,0.00040479746530763805,0.08217934519052505
geom_r03,label_state,4,strict_labelonly,11,long_5p,0,0,1.0,0.0001567128929309547,0.08105774968862534
geom_r03,label_state,4,strict_prior,14,long_5p,0,0,1.0,2.205374357799883e-06,0.03995431214570999
geom_r03,label_state,4,strict_prior,16,long_5p,1,0,0.0,13.815510749816895,0.08900194615125656
geom_r03,label_state,4,strict_prior,10,long_5p,0,0,1.0,5.960464477539063e-08,0.09571389108896255
geom_r03,label_state,4,strict_prior,3,mid_3_4,0,0,1.0,0.47542718052864075,0.12860801815986633
geom_r03,label_state,4,strict_prior,6,long_5p,0,0,1.0,0.006746768020093441,0.04488278180360794
geom_r03,label_state,4,strict_prior,5,long_5p,2,0,0.0,4.42006254196167,0.1073700338602066
geom_r03,label_state,4,strict_prior,3,mid_3_4,0,0,1.0,0.6669844388961792,0.08338452130556107
geom_r03,label_state,4,strict_prior,5,long_5p,0,0,1.0,0.004634613171219826,0.11805087327957153
geom_r03,label_state,4,strict_prior,5,long_5p,0,0,1.0,0.007057778537273407,0.07372289150953293
geom_r03,label_state,4,strict_prior,8,long_5p,0,1,0.0,2.1465492248535156,0.07219482213258743
geom_r03,label_state,4,strict_prior,5,long_5p,2,1,0.0,1.3737727403640747,0.07345221936702728
geom_r03,label_state,4,strict_prior,15,long_5p,0,0,1.0,0.00023856623738538474,0.023043880239129066
geom_r03,label_state,4,strict_prior,1,short_1_2,2,2,1.0,0.3824506402015686,0.1918686479330063
geom_r03,label_state,4,strict_prior,2,short_1_2,2,2,1.0,0.6202293634414673,0.12132545560598373
geom_r03,label_state,4,strict_prior,4,mid_3_4,0,0,1.0,0.18173767626285553,0.15030448138713837
geom_r03,label_state,4,strict_prior,2,short_1_2,3,2,0.0,1.4534038305282593,0.29271331429481506
geom_r03,label_state,4,strict_prior,2,short_1_2,3,2,0.0,1.3315736055374146,0.2597995400428772
geom_r03,label_state,4,strict_prior,2,short_1_2,2,2,1.0,0.5630058646202087,0.1765424758195877
geom_r03,label_state,4,strict_prior,14,long_5p,0,0,1.0,-0.0,0.0822218656539917
geom_r03,label_state,4,strict_prior,11,long_5p,0,0,1.0,2.0563813450280577e-05,0.08106645196676254
geom_r03,label_state,6,strict_surround,14,long_5p,4,2,0.0,3.794733762741089,0.023097800090909004
geom_r03,label_state,6,strict_surround,16,long_5p,4,2,0.0,4.568262100219727,0.06792505085468292
geom_r03,label_state,6,strict_surround,10,long_5p,2,4,0.0,13.815510749816895,0.09347505122423172
geom_r03,label_state,6,strict_surround,3,mid_3_4,2,1,0.0,5.04488468170166,0.09411871433258057
geom_r03,label_state,6,strict_surround,6,long_5p,2,4,0.0,1.6174230575561523,0.038284894078969955
geom_r03,label_state,6,strict_surround,5,long_5p,1,1,1.0,0.12272660434246063,0.08531659841537476
geom_r03,label_state,6,strict_surround,3,mid_3_4,2,2,1.0,1.0458308458328247,0.09108933061361313
geom_r03,label_state,6,strict_surround,5,long_5p,0,0,1.0,0.2108602672815323,0.08316444605588913
geom_r03,label_state,6,strict_surround,5,long_5p,2,1,0.0,1.9966647624969482,0.1641685664653778
geom_r03,label_state,6,strict_surround,8,long_5p,3,1,0.0,5.488064765930176,0.037898365408182144
geom_r03,label_state,6,strict_surround,5,long_5p,1,3,0.0,2.828766107559204,0.07760560512542725
geom_r03,label_state,6,strict_surround,15,long_5p,2,2,1.0,0.0016951615689322352,0.015443338081240654
geom_r03,label_state,6,strict_surround,1,short_1_2,3,3,1.0,0.0038899641949683428,0.0847865492105484
geom_r03,label_state,6,strict_surround,2,short_1_2,3,1,0.0,1.444271206855774,0.1465255171060562
geom_r03,label_state,6,strict_surround,4,mid_3_4,2,4,0.0,9.52101993560791,0.18004988133907318
geom_r03,label_state,6,strict_surround,2,short_1_2,0,3,0.0,7.003221035003662,0.2707160413265228
geom_r03,label_state,6,strict_surround,2,short_1_2,0,0,1.0,0.8085029125213623,0.21299424767494202
geom_r03,label_state,6,strict_surround,2,short_1_2,1,3,0.0,6.2036027908325195,0.20179514586925507
geom_r03,label_state,6,strict_surround,14,long_5p,4,4,1.0,0.00609151367098093,0.09652971476316452
geom_r03,label_state,6,strict_surround,11,long_5p,4,4,1.0,0.32416093349456787,0.08211733400821686
geom_r03,label_state,6,strict_labelonly,14,long_5p,4,2,0.0,1.723347544670105,0.025679156184196472
geom_r03,label_state,6,strict_labelonly,16,long_5p,4,2,0.0,2.8337056636810303,0.07067276537418365
geom_r03,label_state,6,strict_labelonly,10,long_5p,2,4,0.0,3.2274370193481445,0.09212463349103928
geom_r03,label_state,6,strict_labelonly,3,mid_3_4,2,2,1.0,0.9549123048782349,0.10628592222929001
geom_r03,label_state,6,strict_labelonly,6,long_5p,2,2,1.0,0.22483991086483002,0.04254540428519249
geom_r03,label_state,6,strict_labelonly,5,long_5p,1,2,0.0,3.4463703632354736,0.11152047663927078
geom_r03,label_state,6,strict_labelonly,3,mid_3_4,2,2,1.0,0.9772539734840393,0.0812029018998146
geom_r03,label_state,6,strict_labelonly,5,long_5p,0,4,0.0,2.048487424850464,0.108998604118824
geom_r03,label_state,6,strict_labelonly,5,long_5p,2,4,0.0,0.9323598146438599,0.07816167920827866
geom_r03,label_state,6,strict_labelonly,8,long_5p,3,5,0.0,1.3347697257995605,0.03797508403658867
geom_r03,label_state,6,strict_labelonly,5,long_5p,1,3,0.0,2.4312918186187744,0.07434052973985672
geom_r03,label_state,6,strict_labelonly,15,long_5p,2,2,1.0,0.4517664611339569,0.01970503106713295
geom_r03,label_state,6,strict_labelonly,1,short_1_2,3,3,1.0,0.08683067560195923,0.09065920114517212
geom_r03,label_state,6,strict_labelonly,2,short_1_2,3,3,1.0,1.3054076433181763,0.11914437264204025
geom_r03,label_state,6,strict_labelonly,4,mid_3_4,2,4,0.0,2.3232836723327637,0.15598122775554657
geom_r03,label_state,6,strict_labelonly,2,short_1_2,0,3,0.0,1.7911750078201294,0.2473839670419693
geom_r03,label_state,6,strict_labelonly,2,short_1_2,0,3,0.0,1.248060941696167,0.22753067314624786
geom_r03,label_state,6,strict_labelonly,2,short_1_2,1,2,0.0,3.631042003631592,0.20092996954917908
geom_r03,label_state,6,strict_labelonly,14,long_5p,4,4,1.0,0.024993035942316055,0.0968899056315422
geom_r03,label_state,6,strict_labelonly,11,long_5p,4,4,1.0,0.009557896293699741,0.0811002254486084
geom_r03,label_state,6,strict_prior,14,long_5p,4,2,0.0,2.682729721069336,0.0238342322409153
geom_r03,label_state,6,strict_prior,16,long_5p,4,4,1.0,0.006941153202205896,0.09671591967344284
geom_r03,label_state,6,strict_prior,10,long_5p,2,2,1.0,6.240801303647459e-05,0.08883796632289886
geom_r03,label_state,6,strict_prior,3,mid_3_4,2,2,1.0,0.857415497303009,0.11358954012393951
geom_r03,label_state,6,strict_prior,6,long_5p,2,2,1.0,0.16712233424186707,0.04242440313100815
geom_r03,label_state,6,strict_prior,5,long_5p,1,2,0.0,2.617595911026001,0.11144354194402695
geom_r03,label_state,6,strict_prior,3,mid_3_4,2,1,0.0,1.3144559860229492,0.07244537025690079
geom_r03,label_state,6,strict_prior,5,long_5p,0,2,0.0,4.101652145385742,0.12314402312040329
geom_r03,label_state,6,strict_prior,5,long_5p,2,2,1.0,0.4387630224227905,0.0841832384467125
geom_r03,label_state,6,strict_prior,8,long_5p,3,5,0.0,2.8942110538482666,0.036828916519880295
geom_r03,label_state,6,strict_prior,5,long_5p,1,1,1.0,0.8832102417945862,0.05242970213294029
geom_r03,label_state,6,strict_prior,15,long_5p,2,2,1.0,6.55653229841846e-06,0.015571197494864464
geom_r03,label_state,6,strict_prior,1,short_1_2,3,3,1.0,1.2407846450805664,0.1827632635831833
geom_r03,label_state,6,strict_prior,2,short_1_2,3,3,1.0,1.170741081237793,0.1260012835264206
geom_r03,label_state,6,strict_prior,4,mid_3_4,2,2,1.0,0.5488958954811096,0.15656229853630066
geom_r03,label_state,6,strict_prior,2,short_1_2,0,3,0.0,1.4282722473144531,0.2401694506406784
geom_r03,label_state,6,strict_prior,2,short_1_2,0,3,0.0,1.3744291067123413,0.23869304358959198
geom_r03,label_state,6,strict_prior,2,short_1_2,1,3,0.0,2.0939276218414307,0.19760771095752716
